x	y	category	mutation_count
114	37	1	5360
114	38	1	6507
114	50	1	6143
114	52	1	6081
114	55	1	6633
114	57	1	5273
114	62	1	7201
114	64	1	6249
114	65	1	7313
114	67	1	7927
114	68	1	7331
114	69	1	7533
114	71	1	4359
114	73	1	6660
114	74	1	5433
114	76	1	8022
114	80	1	6073
114	84	1	6479
114	85	1	6785
114	87	1	6628
114	89	1	7736
114	91	1	6822
114	94	1	7501
114	96	1	5549
114	97	1	5461
114	99	1	9958
114	100	1	9289
114	101	1	6787
114	102	1	8327
114	105	1	5979
114	107	1	6047
114	108	1	6976
114	109	1	6856
114	110	1	7609
114	112	1	7287
114	116	1	6902
114	117	1	10222
114	119	1	6860
114	122	1	5402
114	123	1	5954
114	124	1	7954
114	125	1	7295
114	126	1	4617
114	127	1	8343
114	128	1	7092
114	130	1	6707
114	136	1	6072
114	138	1	6402
114	141	1	7289
114	147	1	7278
114	151	1	8006
114	153	1	7631
114	155	1	6972
114	159	1	6073
114	160	1	5817
114	162	1	8136
114	165	1	8709
114	175	1	6004
114	187	1	7609
115	10	1	8146
115	15	1	3538
115	17	1	7488
115	29	1	7197
115	32	1	6176
115	33	1	6120
115	36	1	5898
115	37	1	6414
115	46	1	5404
115	47	1	7200
115	50	1	6059
115	59	1	6851
115	60	1	4881
115	65	1	7714
115	66	1	6157
115	67	1	7695
115	74	1	6951
115	76	1	8809
115	77	1	6200
115	82	1	4796
115	83	1	6244
115	85	1	7032
115	86	1	7621
115	88	1	7520
115	91	1	4006
115	94	1	8500
115	95	1	6259
115	98	1	5813
115	99	1	6959
115	103	1	3890
115	104	1	6229
115	105	1	6944
115	107	1	7774
115	112	1	7577
115	113	1	5821
115	114	1	7575
115	115	1	10043
115	116	1	6170
115	121	1	7106
115	122	1	7314
115	123	1	6549
115	125	1	5660
115	126	1	6990
115	127	1	7361
115	128	1	4903
115	129	1	7685
115	131	1	8330
115	132	1	4998
115	135	1	5065
115	136	1	7876
115	138	1	5289
115	142	1	5723
115	144	1	5036
115	149	1	5458
115	151	1	6046
115	153	1	5909
115	157	1	6678
115	158	1	6954
115	169	1	8736
115	173	1	3897
115	175	1	6021
115	180	1	4871
115	182	1	4716
116	24	1	5502
116	34	1	8036
116	36	1	4668
116	37	1	9522
116	39	1	4094
116	44	1	5542
116	45	1	6531
116	47	1	5541
116	49	1	5764
116	51	1	6316
116	53	1	5992
116	56	1	6672
116	61	1	5650
116	62	1	8575
116	64	1	6781
116	65	1	5987
116	67	1	5417
116	68	1	7280
116	70	1	6392
116	72	1	7610
116	76	1	6218
116	77	1	9432
116	78	1	8741
116	80	1	4738
116	83	1	7583
116	85	1	4516
116	86	1	6289
116	87	1	6732
116	88	1	6525
116	91	1	4773
116	99	1	6972
116	101	1	7361
116	106	1	6837
116	107	1	7764
116	108	1	7206
116	110	1	6134
116	111	1	6050
116	112	1	5596
116	114	1	6978
116	115	1	6229
116	116	1	9387
116	117	1	5821
116	121	1	8631
116	122	1	8449
116	123	1	8667
116	127	1	4233
116	128	1	6668
116	129	1	5803
116	134	1	8649
116	137	1	7658
116	138	1	9519
116	140	1	5507
116	141	1	5869
116	142	1	7952
116	143	1	5508
116	145	1	5889
116	147	1	4960
116	148	1	7323
116	149	1	6765
116	152	1	4274
116	153	1	6855
116	155	1	3419
116	156	1	6572
116	157	1	8856
117	17	1	4309
117	33	1	6043
117	50	1	5982
117	53	1	8378
117	54	1	5585
117	55	1	8363
117	56	1	9631
117	58	1	6599
117	68	1	7264
117	73	1	5131
117	75	1	6855
117	76	1	6500
117	78	1	7248
117	80	1	8985
117	82	1	6082
117	83	1	6071
117	85	1	5781
117	86	1	5925
117	88	1	7709
117	90	1	6738
117	92	1	6255
117	93	1	6190
117	95	1	9035
117	96	1	5919
117	97	1	8100
117	98	1	5630
117	102	1	8068
117	104	1	5347
117	106	1	7296
117	112	1	6204
117	116	1	5174
117	118	1	5370
117	120	1	5047
117	122	1	5137
117	126	1	4879
117	128	1	4571
117	130	1	8599
117	131	1	6570
117	136	1	8078
117	138	1	7914
117	139	1	7900
117	142	1	7408
117	145	1	6805
117	146	1	5672
117	148	1	6487
117	149	1	7504
117	150	1	7253
117	153	1	8837
117	155	1	8022
117	159	1	6321
117	163	1	9595
117	168	1	5298
117	174	1	8363
117	176	1	6231
117	183	1	5455
117	194	1	3614
118	20	1	6795
118	33	1	4685
118	34	1	5876
118	37	1	6294
118	39	1	5091
118	41	1	8905
118	42	1	6034
118	44	1	7917
118	45	1	6811
118	46	1	7315
118	50	1	5771
118	53	1	5622
118	56	1	4406
118	57	1	6825
118	61	1	7474
118	62	1	4942
118	63	1	5999
118	64	1	6927
118	66	1	6757
118	67	1	4221
118	69	1	5322
118	71	1	3886
118	72	1	6243
118	73	1	7296
118	74	1	5567
118	75	1	5114
118	76	1	7480
118	77	1	6249
118	78	1	6668
118	80	1	5090
118	81	1	5898
118	82	1	5123
118	84	1	3424
118	87	1	5834
118	89	1	8645
118	91	1	6674
118	92	1	6365
118	94	1	5812
118	96	1	4491
118	97	1	6718
118	98	1	5912
118	99	1	6169
118	104	1	8099
118	105	1	5294
118	107	1	6905
118	110	1	5948
118	111	1	7591
118	112	1	7422
118	118	1	8380
118	122	1	7807
118	125	1	9555
118	126	1	9388
118	128	1	9615
118	138	1	6076
118	144	1	6875
118	145	1	5995
118	146	1	6349
118	150	1	5870
118	151	1	8626
118	154	1	7891
118	162	1	5801
118	164	1	6426
118	166	1	4946
118	176	1	6852
119	22	1	6589
119	27	1	6803
119	29	1	6440
119	30	1	7222
119	32	1	7300
119	38	1	7082
119	39	1	5599
119	40	1	7141
119	46	1	5696
119	49	1	4276
119	51	1	4225
119	53	1	5302
119	54	1	7493
119	55	1	8795
119	56	1	5323
119	59	1	5060
119	60	1	5404
119	61	1	5641
119	62	1	5809
119	68	1	5537
119	69	1	6883
119	70	1	6820
119	72	1	6455
119	74	1	4727
119	75	1	6928
119	77	1	7942
119	78	1	5621
119	81	1	7601
119	83	1	5848
119	84	1	6621
119	86	1	9054
119	88	1	5493
119	91	1	7313
119	92	1	5299
119	99	1	7935
119	101	1	8969
119	102	1	9181
119	103	1	4599
119	106	1	6427
119	109	1	9884
119	113	1	5490
119	114	1	5254
119	116	1	7325
119	121	1	6044
119	122	1	5759
119	125	1	4276
119	127	1	5097
119	128	1	7038
119	129	1	8128
119	131	1	4735
119	133	1	7112
119	134	1	6972
119	135	1	7480
119	136	1	4793
119	137	1	7118
119	138	1	6562
119	140	1	4989
119	141	1	6338
119	142	1	6912
119	143	1	8327
119	145	1	4607
119	147	1	4505
119	150	1	8343
119	152	1	8965
119	153	1	5007
119	156	1	8007
119	157	1	8666
119	161	1	6972
119	163	1	6833
119	164	1	5572
119	166	1	6401
119	168	1	8202
119	175	1	7266
119	178	1	5898
120	21	1	5255
120	24	1	5564
120	32	1	6506
120	36	1	3608
120	37	1	8174
120	42	1	5989
120	43	1	7899
120	45	1	5457
120	52	1	6814
120	63	1	8211
120	64	1	6127
120	68	1	5229
120	70	1	6255
120	72	1	5292
120	74	1	7366
120	75	1	6885
120	78	1	5332
120	85	1	6996
120	86	1	5591
120	87	1	7106
120	88	1	5803
120	90	1	5658
120	91	1	5576
120	93	1	5210
120	94	1	5312
120	95	1	5799
120	96	1	5634
120	98	1	5609
120	99	1	7347
120	101	1	5541
120	103	1	6273
120	104	1	7361
120	105	1	5877
120	107	1	6547
120	109	1	7006
120	113	1	4934
120	114	1	5051
120	115	1	5239
120	116	1	6503
120	117	1	7486
120	118	1	7555
120	120	1	7248
120	121	1	7445
120	123	1	7380
120	124	1	8755
120	128	1	6045
120	130	1	6831
120	132	1	6927
120	135	1	8247
120	136	1	6648
120	137	1	7294
120	139	1	4945
120	140	1	8270
120	141	1	5894
120	145	1	8898
120	146	1	5412
120	148	1	6506
120	149	1	7495
120	152	1	7486
120	153	1	6168
120	154	1	7644
120	157	1	6344
120	161	1	6567
120	162	1	6552
120	163	1	6989
120	165	1	5380
120	166	1	8752
120	168	1	6763
120	169	1	7860
120	172	1	5123
120	173	1	5211
121	16	1	8311
121	21	1	6959
121	32	1	4559
121	33	1	7655
121	35	1	5990
121	39	1	8273
121	43	1	6996
121	44	1	5020
121	49	1	5175
121	52	1	6142
121	53	1	6018
121	59	1	5266
121	64	1	5106
121	66	1	7102
121	67	1	7135
121	68	1	7403
121	74	1	4963
121	75	1	7864
121	76	1	7421
121	79	1	5769
121	81	1	5333
121	82	1	7137
121	84	1	9759
121	86	1	8023
121	87	1	8116
121	90	1	8461
121	94	1	8017
121	97	1	5461
121	100	1	6432
121	102	1	5844
121	105	1	7753
121	106	1	8617
121	107	1	6837
121	108	1	5744
121	109	1	6781
121	111	1	6099
121	113	1	9519
121	115	1	5075
121	116	1	5490
121	117	1	6375
121	119	1	8473
121	123	1	6318
121	124	1	7066
121	125	1	5077
121	130	1	6710
121	131	1	6023
121	133	1	8883
121	134	1	5913
121	139	1	8306
121	147	1	5136
121	149	1	8256
121	154	1	7370
121	155	1	5333
121	156	1	6369
121	158	1	7460
121	161	1	5419
121	164	1	6428
121	178	1	6632
121	179	1	7366
122	16	1	6886
122	28	1	6115
122	29	1	6666
122	33	1	6356
122	34	1	6723
122	37	1	5668
122	38	1	5859
122	39	1	4470
122	41	1	5851
122	42	1	7174
122	45	1	8938
122	49	1	5220
122	51	1	6174
122	54	1	4728
122	55	1	5292
122	59	1	5451
122	60	1	5172
122	61	1	6637
122	63	1	6077
122	64	1	8459
122	67	1	7612
122	68	1	7523
122	69	1	6287
122	71	1	7208
122	77	1	5334
122	78	1	6957
122	82	1	5302
122	87	1	5062
122	88	1	4869
122	89	1	8006
122	92	1	7257
122	96	1	7072
122	99	1	8136
122	100	1	4784
122	101	1	7513
122	102	1	6979
122	103	1	5548
122	106	1	7338
122	107	1	5260
122	110	1	3854
122	112	1	7563
122	114	1	6363
122	115	1	8365
122	116	1	6929
122	117	1	8520
122	118	1	11276
122	120	1	6331
122	121	1	6969
122	122	1	5512
122	124	1	9620
122	125	1	7044
122	127	1	10991
122	129	1	8470
122	130	1	4623
122	132	1	6814
122	136	1	6754
122	137	1	5616
122	139	1	7498
122	140	1	5323
122	143	1	6322
122	144	1	3924
122	148	1	7327
122	149	1	6949
122	155	1	7045
122	156	1	6582
122	158	1	7270
122	159	1	6598
122	160	1	7369
122	161	1	7154
122	172	1	5741
122	174	1	6973
122	177	1	5279
122	185	1	5169
123	7	1	8825
123	24	1	5682
123	28	1	6334
123	30	1	6508
123	36	1	6708
123	37	1	6756
123	44	1	6879
123	45	1	5313
123	47	1	8140
123	51	1	7086
123	52	1	4709
123	54	1	9580
123	55	1	4771
123	59	1	6483
123	60	1	9350
123	63	1	5397
123	65	1	7288
123	67	1	4707
123	68	1	6738
123	69	1	5239
123	70	1	5388
123	72	1	9271
123	73	1	9508
123	74	1	5916
123	82	1	6589
123	83	1	9054
123	85	1	9513
123	86	1	7278
123	87	1	6904
123	88	1	5138
123	93	1	6052
123	94	1	7402
123	96	1	5267
123	97	1	7600
123	99	1	5116
123	101	1	5827
123	103	1	4795
123	104	1	5429
123	105	1	6215
123	108	1	5693
123	111	1	6101
123	112	1	5741
123	116	1	5187
123	120	1	6530
123	121	1	5752
123	124	1	6939
123	125	1	8877
123	126	1	5250
123	132	1	7402
123	133	1	5974
123	134	1	6294
123	135	1	6431
123	136	1	4491
123	137	1	7216
123	140	1	8461
123	142	1	4905
123	146	1	6185
123	150	1	8356
123	151	1	8128
123	152	1	6012
123	153	1	8907
123	155	1	6220
123	156	1	8369
123	162	1	8830
123	165	1	5174
123	172	1	6989
123	174	1	7557
123	179	1	6730
124	27	1	7581
124	32	1	6045
124	33	1	5900
124	35	1	9372
124	37	1	5605
124	38	1	6662
124	39	1	7068
124	41	1	6505
124	50	1	6477
124	51	1	6123
124	59	1	4342
124	60	1	7037
124	61	1	6444
124	62	1	5615
124	66	1	5070
124	67	1	6674
124	69	1	7265
124	70	1	6825
124	71	1	6589
124	75	1	9322
124	77	1	8672
124	79	1	7079
124	80	1	7114
124	81	1	6503
124	84	1	9189
124	86	1	7406
124	87	1	4565
124	88	1	8143
124	89	1	8898
124	91	1	5961
124	93	1	6134
124	94	1	5779
124	98	1	6068
124	101	1	5814
124	102	1	5693
124	104	1	6702
124	109	1	7935
124	111	1	7504
124	112	1	9754
124	113	1	7874
124	114	1	8190
124	119	1	5394
124	120	1	8764
124	122	1	6148
124	123	1	8183
124	125	1	5526
124	126	1	5657
124	127	1	5957
124	128	1	5692
124	130	1	6339
124	137	1	6145
124	141	1	8970
124	143	1	9342
124	145	1	4546
124	146	1	8678
124	148	1	7343
124	151	1	5039
124	154	1	5249
124	157	1	5851
124	164	1	7395
124	166	1	9516
124	167	1	6204
124	169	1	8601
124	178	1	7144
124	184	1	5317
125	0	1	8291
125	36	1	6677
125	39	1	5839
125	43	1	4957
125	44	1	5166
125	47	1	5825
125	48	1	7265
125	49	1	6581
125	50	1	6095
125	59	1	7070
125	60	1	5690
125	61	1	5050
125	62	1	5545
125	63	1	6869
125	65	1	6499
125	66	1	9775
125	68	1	5685
125	70	1	5508
125	74	1	7508
125	75	1	9288
125	80	1	5541
125	87	1	6352
125	88	1	6761
125	90	1	7770
125	92	1	7595
125	93	1	7328
125	94	1	4537
125	98	1	6067
125	100	1	4146
125	104	1	6769
125	105	1	6534
125	109	1	7393
125	110	1	5800
125	111	1	8508
125	113	1	7916
125	114	1	5187
125	115	1	6681
125	117	1	6350
125	118	1	6673
125	120	1	7365
125	122	1	7256
125	124	1	8521
125	125	1	8834
125	127	1	6792
125	128	1	9485
125	129	1	6427
125	130	1	6842
125	131	1	10118
125	132	1	8895
125	133	1	5398
125	134	1	5779
125	135	1	6408
125	138	1	7885
125	139	1	7028
125	140	1	7338
125	143	1	6407
125	147	1	7160
125	150	1	5019
125	154	1	5750
125	155	1	6027
125	156	1	8275
125	159	1	5312
125	161	1	7259
125	165	1	6584
125	172	1	5644
125	180	1	5564
125	194	1	7740
126	20	1	7210
126	27	1	7186
126	30	1	4622
126	33	1	9319
126	35	1	7631
126	43	1	9621
126	46	1	5462
126	49	1	6892
126	51	1	7806
126	53	1	6624
126	55	1	9224
126	56	1	8692
126	63	1	5500
126	64	1	6594
126	67	1	7674
126	70	1	6574
126	71	1	6651
126	74	1	8308
126	77	1	4756
126	79	1	7610
126	82	1	4948
126	84	1	7987
126	87	1	9330
126	89	1	6482
126	93	1	6843
126	95	1	6107
126	96	1	6492
126	99	1	7749
126	100	1	8671
126	101	1	4284
126	104	1	6700
126	105	1	6185
126	106	1	4565
126	108	1	6775
126	110	1	5018
126	112	1	7935
126	113	1	7505
126	116	1	7997
126	118	1	6951
126	119	1	4489
126	120	1	5238
126	121	1	6147
126	128	1	9277
126	129	1	4091
126	130	1	8580
126	132	1	8895
126	135	1	6905
126	136	1	5030
126	139	1	6004
126	140	1	7772
126	141	1	6715
126	143	1	10284
126	144	1	4958
126	145	1	5103
126	152	1	6810
126	153	1	6313
126	155	1	6666
126	157	1	6381
126	162	1	7017
126	170	1	7512
126	173	1	7663
126	188	1	4901
127	24	1	7043
127	39	1	6946
127	40	1	6924
127	43	1	4953
127	44	1	6942
127	46	1	5374
127	47	1	6688
127	49	1	6504
127	50	1	7394
127	53	1	3365
127	56	1	5598
127	57	1	5000
127	58	1	7130
127	61	1	6684
127	62	1	5913
127	63	1	6922
127	64	1	5827
127	69	1	5174
127	70	1	7390
127	73	1	9316
127	76	1	6180
127	77	1	5713
127	78	1	7724
127	86	1	7457
127	88	1	6511
127	89	1	7667
127	93	1	5339
127	99	1	6012
127	103	1	5223
127	104	1	6885
127	106	1	4540
127	107	1	5854
127	108	1	8000
127	112	1	8004
127	121	1	6514
127	122	1	5820
127	128	1	7859
127	129	1	8583
127	133	1	6856
127	136	1	7233
127	137	1	4766
127	142	1	5311
127	144	1	7628
127	147	1	6825
127	148	1	6105
127	150	1	7902
127	155	1	6753
127	157	1	5360
127	158	1	6700
127	160	1	9023
127	166	1	7471
127	167	1	8720
127	172	1	6145
127	174	1	8969
127	175	1	7398
128	36	1	5532
128	41	1	8729
128	42	1	6202
128	43	1	5691
128	44	1	6013
128	51	1	4613
128	54	1	6274
128	56	1	6775
128	57	1	4716
128	59	1	5048
128	61	1	6267
128	62	1	6077
128	64	1	8130
128	65	1	6151
128	67	1	7701
128	68	1	8996
128	69	1	7119
128	71	1	7432
128	72	1	8322
128	73	1	7388
128	74	1	6725
128	75	1	6217
128	77	1	6324
128	79	1	5762
128	82	1	6005
128	85	1	6762
128	86	1	3632
128	88	1	5697
128	89	1	8921
128	92	1	8403
128	94	1	7561
128	95	1	5956
128	97	1	6709
128	98	1	4284
128	100	1	6244
128	103	1	8592
128	106	1	3678
128	107	1	8275
128	110	1	6739
128	111	1	9033
128	118	1	5337
128	121	1	6453
128	123	1	8525
128	124	1	8624
128	129	1	9643
128	132	1	6094
128	133	1	5212
128	134	1	7651
128	142	1	7920
128	148	1	6810
128	149	1	5880
128	152	1	6727
128	158	1	5019
128	159	1	6812
128	165	1	5500
128	166	1	8577
128	168	1	7538
128	173	1	5966
128	178	1	5748
128	182	1	7895
128	186	1	4867
129	13	1	8020
129	44	1	7554
129	46	1	4714
129	52	1	4997
129	57	1	6925
129	60	1	6220
129	61	1	7995
129	62	1	6789
129	65	1	6259
129	66	1	3152
129	67	1	8447
129	69	1	7874
129	76	1	9131
129	78	1	8003
129	81	1	5815
129	82	1	6423
129	88	1	8246
129	93	1	7641
129	94	1	6717
129	95	1	6126
129	96	1	7513
129	98	1	5269
129	99	1	5159
129	100	1	10142
129	104	1	6315
129	107	1	9871
129	109	1	8334
129	110	1	6040
129	113	1	5837
129	116	1	7154
129	120	1	7815
129	121	1	4703
129	126	1	6101
129	127	1	6718
129	128	1	7209
129	130	1	4831
129	133	1	6577
129	137	1	5829
129	138	1	6781
129	140	1	5415
129	141	1	5965
129	143	1	4841
129	144	1	5843
129	145	1	6164
129	148	1	5915
129	151	1	6299
129	152	1	8706
129	153	1	5137
129	155	1	4320
129	156	1	7514
129	162	1	5988
129	172	1	8503
130	31	1	6018
130	35	1	7077
130	36	1	7839
130	38	1	4214
130	39	1	6200
130	45	1	5929
130	47	1	6253
130	48	1	6457
130	50	1	6073
130	55	1	7125
130	58	1	5817
130	59	1	7543
130	63	1	6967
130	65	1	6555
130	66	1	5186
130	67	1	6678
130	70	1	5901
130	71	1	10762
130	73	1	8612
130	81	1	5826
130	84	1	7690
130	87	1	6246
130	90	1	5592
130	92	1	6111
130	95	1	6395
130	96	1	5596
130	98	1	5175
130	99	1	6380
130	100	1	4232
130	101	1	7964
130	104	1	5828
130	105	1	6991
130	108	1	7078
130	109	1	6272
130	112	1	6443
130	114	1	7588
130	115	1	6159
130	118	1	6670
130	121	1	6485
130	123	1	6936
130	124	1	5497
130	125	1	5440
130	127	1	6857
130	128	1	5252
130	129	1	7409
130	135	1	5379
130	136	1	9416
130	139	1	5139
130	141	1	6378
130	143	1	7475
130	150	1	7150
130	153	1	5569
130	154	1	8136
130	155	1	5089
130	156	1	7401
130	157	1	6640
130	158	1	7669
130	160	1	8071
130	166	1	7392
130	171	1	7080
131	28	1	7770
131	29	1	9480
131	30	1	6767
131	33	1	7331
131	34	1	6101
131	36	1	5180
131	38	1	7199
131	43	1	7123
131	46	1	4733
131	47	1	6102
131	50	1	4711
131	51	1	5613
131	56	1	5196
131	58	1	5905
131	60	1	4457
131	62	1	6055
131	64	1	6012
131	65	1	6056
131	66	1	7889
131	70	1	6662
131	77	1	6524
131	79	1	10354
131	80	1	7748
131	82	1	5007
131	88	1	7675
131	92	1	5817
131	94	1	7490
131	95	1	6161
131	96	1	8668
131	97	1	5208
131	100	1	4771
131	101	1	7826
131	102	1	6020
131	104	1	6897
131	105	1	5378
131	106	1	7109
131	108	1	5423
131	112	1	4833
131	115	1	5987
131	116	1	8356
131	119	1	7143
131	123	1	3055
131	125	1	8884
131	127	1	5570
131	128	1	7251
131	130	1	7188
131	133	1	4811
131	134	1	7161
131	136	1	3434
131	138	1	5791
131	140	1	5004
131	143	1	4816
131	144	1	7083
131	145	1	7073
131	146	1	8631
131	148	1	7613
131	150	1	6109
131	154	1	8169
131	159	1	6518
131	160	1	6433
131	166	1	8723
131	167	1	5673
131	169	1	7213
131	170	1	7484
131	171	1	8877
131	172	1	5172
131	181	1	9389
132	7	1	6209
132	23	1	8905
132	24	1	4926
132	33	1	5185
132	34	1	8955
132	35	1	5440
132	42	1	7016
132	44	1	9009
132	49	1	5795
132	54	1	7570
132	57	1	4730
132	58	1	6960
132	63	1	6198
132	68	1	7003
132	69	1	6367
132	70	1	6664
132	77	1	8939
132	79	1	6005
132	80	1	6032
132	82	1	6389
132	83	1	6758
132	87	1	6029
132	93	1	7372
132	94	1	7633
132	99	1	7018
132	100	1	6431
132	105	1	9328
132	106	1	3802
132	113	1	5817
132	115	1	5654
132	116	1	6722
132	117	1	5803
132	121	1	5721
132	123	1	6891
132	124	1	5496
132	128	1	8602
132	129	1	6882
132	131	1	5860
132	132	1	6420
132	133	1	7040
132	134	1	7580
132	135	1	9762
132	138	1	6640
132	144	1	5465
132	146	1	8420
132	149	1	7153
132	156	1	5313
132	161	1	7730
132	162	1	6824
132	176	1	10903
133	25	1	7273
133	28	1	7916
133	29	1	6816
133	31	1	6258
133	43	1	7042
133	44	1	6614
133	48	1	5425
133	52	1	6195
133	57	1	6870
133	65	1	6116
133	66	1	7981
133	70	1	6246
133	71	1	5410
133	73	1	7294
133	74	1	6943
133	76	1	6360
133	79	1	6150
133	80	1	6210
133	82	1	4748
133	84	1	6509
133	86	1	5833
133	88	1	5278
133	91	1	9336
133	92	1	7375
133	93	1	6194
133	95	1	8609
133	97	1	7489
133	99	1	6914
133	100	1	6812
133	101	1	5989
133	104	1	7346
133	105	1	4945
133	107	1	10052
133	109	1	6038
133	110	1	8321
133	111	1	7755
133	112	1	9574
133	113	1	6901
133	114	1	4744
133	126	1	6229
133	127	1	6043
133	131	1	6230
133	133	1	6233
133	137	1	7620
133	138	1	5739
133	140	1	6760
133	145	1	4902
133	148	1	7622
133	149	1	6915
133	154	1	3778
133	156	1	8906
133	157	1	8819
133	161	1	4797
133	163	1	6370
133	169	1	6974
133	178	1	9609
133	182	1	9992
134	12	1	4682
134	33	1	7036
134	48	1	6964
134	49	1	5048
134	54	1	8766
134	58	1	8199
134	60	1	6976
134	61	1	6648
134	66	1	6155
134	67	1	5728
134	68	1	5374
134	70	1	6172
134	75	1	6339
134	76	1	6405
134	78	1	5654
134	79	1	7785
134	80	1	6789
134	81	1	6716
134	87	1	5017
134	89	1	5555
134	90	1	6019
134	95	1	7458
134	96	1	6316
134	98	1	4486
134	99	1	5085
134	100	1	5035
134	102	1	8590
134	103	1	5632
134	107	1	7485
134	108	1	7377
134	111	1	6586
134	112	1	6060
134	115	1	7977
134	116	1	5979
134	117	1	6046
134	118	1	6017
134	119	1	6361
134	122	1	6590
134	123	1	7897
134	127	1	6745
134	128	1	5784
134	130	1	7135
134	135	1	5408
134	136	1	7860
134	137	1	5165
134	138	1	6179
134	139	1	6322
134	140	1	8432
134	144	1	6122
134	145	1	6998
134	148	1	6235
134	150	1	7851
134	151	1	6401
134	154	1	4087
134	155	1	8773
134	157	1	6714
134	158	1	4455
134	159	1	7966
134	163	1	5224
134	164	1	4964
134	172	1	4464
134	176	1	4697
134	184	1	4058
135	19	1	8615
135	42	1	5764
135	45	1	8691
135	51	1	7777
135	52	1	5438
135	57	1	5875
135	58	1	7522
135	65	1	8087
135	68	1	5482
135	70	1	6105
135	74	1	5007
135	76	1	7367
135	79	1	6490
135	80	1	4806
135	83	1	6114
135	88	1	7709
135	89	1	7555
135	90	1	4057
135	91	1	6516
135	92	1	7571
135	93	1	6368
135	96	1	8561
135	97	1	6087
135	100	1	8556
135	105	1	6810
135	108	1	6352
135	109	1	5014
135	111	1	5905
135	115	1	7696
135	116	1	5062
135	117	1	6119
135	118	1	6433
135	119	1	6051
135	122	1	5357
135	124	1	6136
135	125	1	7416
135	129	1	9069
135	130	1	4384
135	131	1	6098
135	132	1	6063
135	133	1	7580
135	135	1	7201
135	136	1	6335
135	137	1	9050
135	140	1	5219
135	142	1	6256
135	144	1	6432
135	145	1	4915
135	147	1	5252
135	148	1	5754
135	169	1	9534
135	171	1	5389
135	185	1	7450
135	189	1	5434
136	23	1	7680
136	28	1	5033
136	32	1	3480
136	40	1	5331
136	44	1	7033
136	48	1	6521
136	50	1	6644
136	51	1	6147
136	57	1	6035
136	61	1	8750
136	68	1	4990
136	69	1	7442
136	70	1	9060
136	73	1	5484
136	74	1	7109
136	76	1	7035
136	77	1	6542
136	78	1	5007
136	81	1	5853
136	83	1	5949
136	87	1	5747
136	88	1	4804
136	91	1	6717
136	94	1	6398
136	96	1	6493
136	101	1	8139
136	102	1	5913
136	105	1	5667
136	108	1	5363
136	109	1	4687
136	111	1	7108
136	112	1	8983
136	113	1	7455
136	115	1	5674
136	119	1	6764
136	120	1	6185
136	121	1	6683
136	122	1	4635
136	129	1	6410
136	132	1	5837
136	133	1	8727
136	135	1	8317
136	138	1	5494
136	139	1	6919
136	141	1	8454
136	142	1	5539
136	143	1	4371
136	145	1	4982
136	153	1	4348
136	155	1	5714
136	156	1	5588
136	160	1	5848
136	166	1	5613
136	169	1	5409
136	184	1	7870
137	5	1	8288
137	28	1	6733
137	41	1	7360
137	42	1	10508
137	43	1	6272
137	55	1	7418
137	60	1	4973
137	63	1	5884
137	71	1	7948
137	76	1	5102
137	77	1	6010
137	78	1	7401
137	79	1	6500
137	82	1	6122
137	86	1	6841
137	88	1	7100
137	90	1	8485
137	93	1	7040
137	95	1	7628
137	96	1	6796
137	97	1	6605
137	98	1	7979
137	100	1	7354
137	102	1	7332
137	104	1	6695
137	105	1	7754
137	107	1	5410
137	109	1	6288
137	110	1	8462
137	112	1	8150
137	113	1	7394
137	114	1	7196
137	115	1	6418
137	117	1	6104
137	120	1	5593
137	121	1	6360
137	129	1	7896
137	130	1	7602
137	132	1	5758
137	133	1	6741
137	140	1	5527
137	141	1	6394
137	146	1	8082
137	154	1	7000
137	165	1	5546
137	172	1	5974
137	174	1	6548
137	189	1	7409
137	192	1	6900
138	32	1	8872
138	39	1	7056
138	41	1	4862
138	44	1	6803
138	47	1	5314
138	48	1	6004
138	50	1	6930
138	52	1	6846
138	55	1	7317
138	56	1	5788
138	61	1	8422
138	62	1	7885
138	69	1	5663
138	70	1	7082
138	71	1	5558
138	72	1	6777
138	77	1	8282
138	79	1	6334
138	80	1	5570
138	81	1	6595
138	83	1	4889
138	84	1	4454
138	87	1	6198
138	89	1	8046
138	90	1	8201
138	91	1	9888
138	92	1	8412
138	93	1	5624
138	94	1	7661
138	95	1	8014
138	99	1	9263
138	100	1	6746
138	101	1	10981
138	102	1	6492
138	103	1	8368
138	105	1	5330
138	106	1	10212
138	108	1	8852
138	116	1	7688
138	117	1	8170
138	120	1	5737
138	121	1	7998
138	123	1	6413
138	127	1	9210
138	129	1	9107
138	130	1	6979
138	132	1	6683
138	133	1	7059
138	134	1	5072
138	136	1	7106
138	138	1	9548
138	141	1	5232
138	143	1	5547
138	144	1	7562
138	145	1	9942
138	146	1	7311
138	148	1	7555
138	150	1	8586
138	153	1	5522
138	155	1	7763
138	161	1	9050
138	169	1	9436
138	173	1	6028
138	175	1	8007
138	193	1	6590
139	23	1	8638
139	40	1	6762
139	41	1	7689
139	45	1	9109
139	53	1	6932
139	54	1	6095
139	57	1	6542
139	59	1	5220
139	61	1	4721
139	65	1	6734
139	67	1	7772
139	68	1	5512
139	69	1	5273
139	71	1	5111
139	72	1	6359
139	79	1	6845
139	81	1	7946
139	82	1	7728
139	84	1	6538
139	85	1	7335
139	86	1	6773
