s_coef,death_rate,adv_rate,push_prop,mut_rate,sample_diameter,vaf_cutoff,seed,diameter,genetic_cluster,value_enn,value_lsi,chindex,sackin_value,sackin_p_value,mean_internal,mean_terminal,inter_terminal_ratio,genetic_class_num,sample_num,sackin_value_normalised,smallest_genetic_ratio,cat1,cat2,n_cross_edges,n_cat1,n_cat2,n_samples,silhouette_mean
0.2,0.3,1.00E-06,1,0.6,16,0,55,200,2,0,1.38,3.188088733,134,NA,41.3125,247.1346154,0.167165979,2,26,-0.554993279,0.461538462,1,2,14,14,12,26,0.13914681
0.4,0.3,1.00E-06,1,0.6,16,0,124,200,2,0,1.42,6.482881082,155,NA,47.83333333,234.1346154,0.204298426,2,26,0.252699029,0.346153846,1,2,14,9,17,26,0.30921054
0,0.3,0,0.5,0.6,16,0,33,200,2,0,1.33,3.27937808,117,NA,47.25,242.4375,0.194895592,2,24,-0.676916356,0.375,1,2,14,9,15,24,0.159449425
0,0.3,0,0.5,0.6,16,0,25,200,2,0,1.33,3.018983589,132,NA,50.36363636,239.9375,0.209903147,2,24,-0.051916356,0.333333333,1,2,14,8,16,24,0.150331986
0.6,0.3,1.00E-06,1,0.6,16,0,90,200,2,0,1.42,4.137413455,127,NA,37.40909091,228.4166667,0.163775662,2,24,-0.260249689,0.291666667,1,2,14,7,17,24,0.225006345
0,0.3,0,0.8,0.6,16,0,98,200,2,0,1.33,3.656636382,135,NA,40.73913043,226.98,0.179483348,2,25,-0.231916356,0.36,1,2,15,16,9,25,0.175705379
0.6,0.3,1.00E-06,1,0.6,16,0,177,200,2,0,1.3,3.178910903,92,NA,17.77777778,100.95,0.176104782,2,20,-0.595479314,0.4,1,2,14,12,8,20,0.17445686
0,0.3,0,0.2,0.6,16,0,66,200,3,0,1.5,3.333212517,119,NA,47.81818182,274.0416667,0.174492377,3,24,-0.593583022,0.333333333,1,2,7,8,8,16,0.213398949
0,0.3,0,0.2,0.6,16,0,66,200,3,0,1.5,3.333212517,119,NA,47.81818182,274.0416667,0.174492377,3,24,-0.593583022,0.333333333,1,3,7,8,8,16,0.19648367
0,0.3,0,0.2,0.6,16,0,66,200,3,0,1.5,3.333212517,119,NA,47.81818182,274.0416667,0.174492377,3,24,-0.593583022,0.333333333,2,3,7,8,8,16,0.260400353
0,0.3,1.00E-06,1,0.6,16,0,20,200,2,0,1.33,3.814609722,142,NA,50.97727273,242.8541667,0.20990899,2,24,0.364750311,0.208333333,1,2,11,5,19,24,0.238413705
0.6,0.3,1.00E-06,1,0.6,16,0,100,200,2,0,1.29,3.248546999,137,NA,23.61363636,110.8333333,0.213055366,2,24,0.156416978,0.125,1,2,9,3,21,24,0.31750668
0,0.3,0,0,0.6,16,0,30,200,2,0,1.25,1.90934277,128,NA,269.5833333,1293.423077,0.208426259,2,26,-0.785762509,0.076923077,1,2,9,2,24,26,0.190405169
0.6,0.3,1.00E-06,1,0.6,16,0,148,200,2,0,1.54,5.226599724,182,NA,20.84090909,94.08333333,0.22151542,2,24,2.031416978,0.5,1,2,22,12,12,24,0.251235822
0,0.3,0,0.6,0.6,16,0,4,200,2,0,1.29,3.50757497,136,NA,43.08333333,232.5384615,0.18527401,2,26,-0.478070202,0.384615385,1,2,15,16,10,26,0.155629533
0,0.3,0,0.5,0.6,16,0,48,200,2,0,1.46,2.804845642,140,NA,38.88636364,233.375,0.166626089,2,24,0.281416978,0.375,1,2,19,15,9,24,0.145725454
0,0.3,0,0.4,0.6,16,0,88,200,2,0,1.38,2.708277436,129,NA,34.80434783,237.26,0.146692859,2,25,-0.471916356,0.44,1,2,14,14,11,25,0.119042253
0.6,0.3,1.00E-06,1,0.6,16,0,33,200,2,0,1.38,3.130216616,160,NA,44.43181818,242.1458333,0.183491979,2,24,1.114750311,0.25,1,2,15,6,18,24,0.169784924
0.4,0.3,1.00E-06,1,0.6,16,0,194,200,3,0,1.42,3.956492859,142,NA,47.04,218.3518519,0.215432109,3,27,-0.523654247,0.296296296,1,2,8,8,10,18,0.245666758
0.4,0.3,1.00E-06,1,0.6,16,0,194,200,3,0,1.42,3.956492859,142,NA,47.04,218.3518519,0.215432109,3,27,-0.523654247,0.296296296,1,3,7,8,9,17,0.265803896
0.4,0.3,1.00E-06,1,0.6,16,0,194,200,3,0,1.42,3.956492859,142,NA,47.04,218.3518519,0.215432109,3,27,-0.523654247,0.296296296,2,3,7,10,9,19,0.222669891
0,0.3,0,0.8,0.6,16,0,51,200,3,0,1.54,3.246113029,125,NA,44.40909091,231,0.192247147,3,24,-0.343583022,0.208333333,1,2,8,8,5,13,0.250434705
0,0.3,0,0.8,0.6,16,0,51,200,3,0,1.54,3.246113029,125,NA,44.40909091,231,0.192247147,3,24,-0.343583022,0.208333333,1,3,11,8,11,19,0.207136323
0,0.3,0,0.8,0.6,16,0,51,200,3,0,1.54,3.246113029,125,NA,44.40909091,231,0.192247147,3,24,-0.343583022,0.208333333,2,3,3,5,11,16,0.22074379
0,0.3,0,0.5,0.6,16,0,1,200,2,0,1.38,5.33226624,143,NA,48.5625,236,0.205773305,2,26,-0.208839432,0.269230769,1,2,14,7,19,26,0.281188712
0.6,0.3,1.00E-06,1,0.6,16,0,61,200,2,0,1.29,3.399554913,164,NA,44.34027778,236.1858974,0.187734654,2,26,0.598852875,0.230769231,1,2,13,6,20,26,0.186202909
0,0.3,0,0.4,0.6,16,0,61,200,2,0,1.42,4.373283857,168,NA,44.14583333,235.5576923,0.187409857,2,26,0.752699029,0.346153846,1,2,14,9,17,26,0.20645573
0.4,0.3,1.00E-06,1,0.6,16,0,146,200,2,0,1.42,3.042727652,133,NA,44.13636364,247.9166667,0.17802903,2,24,-0.010249689,0.375,1,2,14,9,15,24,0.150390108
0,0.3,0,0.4,0.6,16,0,29,200,2,0,1.29,3.360133087,155,NA,42.29545455,230.75,0.183295578,2,24,0.906416978,0.208333333,1,2,11,5,19,24,0.216271948
0,0.3,0,0,0.6,16,0,56,200,3,0,1.5,1.875407757,132,NA,243.9791667,1354.057692,0.180183731,3,26,-0.631916356,0.153846154,1,2,5,17,4,21,0.111790127
0,0.3,0,0,0.6,16,0,56,200,3,0,1.5,1.875407757,132,NA,243.9791667,1354.057692,0.180183731,3,26,-0.631916356,0.153846154,1,3,9,17,5,22,0.073808748
0,0.3,0,0,0.6,16,0,56,200,3,0,1.5,1.875407757,132,NA,243.9791667,1354.057692,0.180183731,3,26,-0.631916356,0.153846154,2,3,5,4,5,9,0.196343737
0,0.3,0,0.6,0.6,16,0,74,200,2,0,1.25,2.797798513,145,NA,35.83333333,236.4230769,0.151564449,2,26,-0.131916356,0.461538462,1,2,16,12,14,26,0.121585066
0.6,0.3,1.00E-06,1,0.6,16,0,186,200,2,0,1.45,2.739335688,56,NA,35.09090909,178.6153846,0.196460731,2,13,-0.052575203,0.461538462,1,2,11,6,7,13,0.21621664
0.4,0.3,1.00E-06,1,0.6,16,0,12,200,2,0,1.3,4.365141183,82,NA,40.43333333,178.3823529,0.226666667,2,17,-0.055575634,0.294117647,1,2,9,5,12,17,0.358099477
0,0.3,0,0.4,0.6,16,0,81,200,3,0,1.62,2.582209643,141,NA,36.80434783,243.66,0.151047968,3,25,0.008083644,0.32,1,2,8,8,9,17,0.162600508
0,0.3,0,0.4,0.6,16,0,81,200,3,0,1.62,2.582209643,141,NA,36.80434783,243.66,0.151047968,3,25,0.008083644,0.32,1,3,8,8,8,16,0.163929101
0,0.3,0,0.4,0.6,16,0,81,200,3,0,1.62,2.582209643,141,NA,36.80434783,243.66,0.151047968,3,25,0.008083644,0.32,2,3,7,9,8,17,0.14958541
0.2,0.3,1.00E-06,1,0.6,16,0,91,200,2,0,1.38,3.497273246,128,NA,42.97727273,236.9583333,0.18137059,2,24,-0.218583022,0.291666667,1,2,14,17,7,24,0.181944485
0,0.3,0,0.4,0.6,16,0,18,200,2,0,1.38,3.384792123,159,NA,39.93181818,239.1666667,0.166962306,2,24,1.073083644,0.458333333,1,2,15,13,11,24,0.162768654
0,0.3,0,0.4,0.6,16,0,2,200,2,0,1.38,2.830221047,154,NA,37.90151515,233.9027778,0.162039611,2,24,0.864750311,0.458333333,1,2,14,13,11,24,0.129091058
0,0.3,0,0.5,0.6,16,0,95,200,2,0,1.38,4.004407156,145,NA,43.10416667,233.7115385,0.184433199,2,26,-0.131916356,0.346153846,1,2,15,9,17,26,0.191612537
0,0.3,0,0,0.6,16,0,85,200,2,0,1.29,1.865099308,126,NA,246.3055556,1338.615385,0.184000243,2,26,-0.862685586,0.230769231,1,2,16,6,20,26,0.082143194
0.4,0.3,1.00E-06,1,0.6,16,0,125,200,2,0,1.33,3.978049704,118,NA,47.72727273,243.7916667,0.195770731,2,24,-0.635249689,0.291666667,1,2,13,17,7,24,0.241653995
0.2,0.3,1.00E-06,1,0.6,16,0,89,200,2,0,1.38,4.227540193,133,NA,41.91304348,232.92,0.179946091,2,25,-0.311916356,0.48,1,2,14,13,12,25,0.2025009
0,0.3,1.00E-06,1,0.6,16,0,14,200,3,0,1.5,3.517562354,118,NA,46,238.0833333,0.19320966,3,24,-0.635249689,0.208333333,1,2,6,10,5,15,0.236383434
0,0.3,1.00E-06,1,0.6,16,0,14,200,3,0,1.5,3.517562354,118,NA,46,238.0833333,0.19320966,3,24,-0.635249689,0.208333333,1,3,7,10,9,19,0.225954846
0,0.3,1.00E-06,1,0.6,16,0,14,200,3,0,1.5,3.517562354,118,NA,46,238.0833333,0.19320966,3,24,-0.635249689,0.208333333,2,3,8,5,9,14,0.270617949
0,0.3,0,0.6,0.6,16,0,83,200,2,0,1.42,3.995316216,122,NA,43.68181818,227.5833333,0.191937685,2,24,-0.468583022,0.375,1,2,14,9,15,24,0.202710116
0,0.3,0,0.6,0.6,16,0,12,200,2,0,1.33,5.036467363,141,NA,43.68181818,240.1041667,0.181928614,2,24,0.323083644,0.375,1,2,15,9,15,24,0.259613159
0.4,0.3,1.00E-06,1,0.6,16,0,60,200,2,0,1.38,3.337646148,131,NA,52.42424242,247.1527778,0.212112698,2,24,-0.093583022,0.416666667,1,2,15,10,14,24,0.168668331
0,0.3,0,0,0.6,16,0,76,200,2,0,1.25,2.06105803,142,NA,274.5072464,1243.56,0.220743065,2,25,0.048083644,0.28,1,2,15,7,18,25,0.097137457
0.6,0.3,1.00E-06,1,0.6,16,0,57,200,2,0,1.4,2.229146977,97,NA,16.33333333,90.80701754,0.179868624,2,19,0.009783844,0.210526316,1,2,14,4,15,19,0.144808853
0,0.3,0,0.4,0.6,16,0,26,200,2,0,1.42,3.824544551,133,NA,48.67391304,222.32,0.218936277,2,25,-0.311916356,0.48,1,2,15,12,13,25,0.182892368
0,0.3,0,0.8,0.6,16,0,59,200,2,0,1.38,3.445379426,141,NA,43.43181818,233.5416667,0.185970319,2,24,0.323083644,0.25,1,2,16,6,18,24,0.179123163
0,0.3,0,0.6,0.6,16,0,40,200,2,0,1.25,4.10861697,155,NA,40.3125,222.2884615,0.181352193,2,26,0.252699029,0.230769231,1,2,12,6,20,26,0.225349698
0,0.3,0,0.2,0.6,16,0,83,200,2,0,1.42,3.448845895,130,NA,42.04545455,268.3333333,0.156691135,2,24,-0.135249689,0.416666667,1,2,13,14,10,24,0.169900771
0,0.3,0,0.8,0.6,16,0,30,200,2,0,1.33,3.70903264,151,NA,50.61805556,226.8333333,0.223150869,2,26,0.098852875,0.384615385,1,2,18,10,16,26,0.179707785
0.6,0.3,1.00E-06,1,0.6,16,0,181,200,3,0,1.62,3.283960708,119,NA,21.4047619,97.19565217,0.220223451,3,23,-0.294669979,0.217391304,1,2,7,6,5,11,0.355344482
0.6,0.3,1.00E-06,1,0.6,16,0,181,200,3,0,1.62,3.283960708,119,NA,21.4047619,97.19565217,0.220223451,3,23,-0.294669979,0.217391304,1,3,4,6,12,18,0.197486715
0.6,0.3,1.00E-06,1,0.6,16,0,181,200,3,0,1.62,3.283960708,119,NA,21.4047619,97.19565217,0.220223451,3,23,-0.294669979,0.217391304,2,3,13,5,12,17,0.203441538
0,0.3,0,0.8,0.6,16,0,81,200,2,0,1.42,3.250890466,144,NA,41.52272727,229.5208333,0.180910494,2,24,0.448083644,0.333333333,1,2,15,16,8,24,0.177238283
0,0.3,0,0.6,0.6,16,0,51,200,3,0,1.5,2.680832319,123,NA,46.65909091,231.3333333,0.201696358,3,24,-0.426916356,0.25,1,2,8,6,12,18,0.176282459
0,0.3,0,0.6,0.6,16,0,51,200,3,0,1.5,2.680832319,123,NA,46.65909091,231.3333333,0.201696358,3,24,-0.426916356,0.25,1,3,5,6,6,12,0.204314508
0,0.3,0,0.6,0.6,16,0,51,200,3,0,1.5,2.680832319,123,NA,46.65909091,231.3333333,0.201696358,3,24,-0.426916356,0.25,2,3,10,12,6,18,0.168127228
0,0.3,1.00E-06,1,0.6,16,0,91,200,2,0,1.42,3.640845548,117,NA,42.96212121,238.9375,0.179804849,2,24,-0.676916356,0.416666667,1,2,13,14,10,24,0.179026794
0,0.3,1.00E-06,1,0.6,16,0,64,200,2,0,1.42,3.31609982,122,NA,50.02272727,244.9791667,0.20419176,2,24,-0.468583022,0.375,1,2,14,9,15,24,0.171672524
0,0.3,0,0.5,0.6,16,0,65,200,2,0,1.33,3.196858659,116,NA,48,257.6041667,0.18633239,2,24,-0.718583022,0.333333333,1,2,14,16,8,24,0.166917163
0,0.3,0,0.6,0.6,16,0,10,200,2,0,1.38,3.921661052,133,NA,46.60416667,237.3269231,0.196371175,2,26,-0.593454817,0.461538462,1,2,15,14,12,26,0.180266049
0.6,0.3,1.00E-06,1,0.6,16,0,66,200,2,0,1.28,3.567386003,84,NA,34.53333333,155.9705882,0.221409265,2,17,0.062071425,0.235294118,1,2,10,4,13,17,0.329563644
0.2,0.3,1.00E-06,1,0.6,16,0,24,200,2,0,1.42,3.39124555,142,NA,44.56818182,240.1458333,0.185587987,2,24,0.364750311,0.208333333,1,2,14,5,19,24,0.197855309
0,0.3,0,0.4,0.6,16,0,92,200,2,0,1.33,3.406691701,128,NA,50.10416667,243.0961538,0.20610843,2,26,-0.785762509,0.153846154,1,2,10,4,22,26,0.236311953
0,0.3,0,0.8,0.6,16,0,83,200,2,0,1.38,4.782744418,140,NA,47.52272727,229.6458333,0.20693921,2,24,0.281416978,0.458333333,1,2,14,11,13,24,0.235612296
0,0.3,0,0.6,0.6,16,0,91,200,2,0,1.38,4.060530418,150,NA,44.58,242.4814815,0.183849091,2,27,-0.227357951,0.37037037,1,2,16,10,17,27,0.177691793
0.4,0.3,1.00E-06,1,0.6,16,0,56,200,3,0.14,1.85,2.437120859,73,NA,22.73809524,129.4791667,0.175611999,3,16,-0.198957986,0.1875,1,2,1,3,4,7,0.29601052
0.4,0.3,1.00E-06,1,0.6,16,0,56,200,3,0.14,1.85,2.437120859,73,NA,22.73809524,129.4791667,0.175611999,3,16,-0.198957986,0.1875,1,3,7,3,9,12,0.251802127
0.4,0.3,1.00E-06,1,0.6,16,0,56,200,3,0.14,1.85,2.437120859,73,NA,22.73809524,129.4791667,0.175611999,3,16,-0.198957986,0.1875,2,3,11,4,9,13,0.202286258
0.4,0.3,1.00E-06,1,0.6,16,0,58,200,2,0,1.35,4.691815317,115,NA,37.0625,156.8333333,0.236317747,2,18,1.398672732,0.444444444,1,2,10,10,8,18,0.290793187
0.6,0.3,1.00E-06,1,0.6,16,0,143,200,2,0,1.45,3.381391961,106,NA,19.51851852,106.4333333,0.183387271,2,20,0.104520686,0.4,1,2,14,8,12,20,0.194556551
0,0.3,0,0.6,0.6,16,0,52,200,3,0,1.46,3.416614979,144,NA,54.41666667,239.9615385,0.226772453,3,26,-0.170377894,0.153846154,1,2,7,12,4,16,0.271144604
0,0.3,0,0.6,0.6,16,0,52,200,3,0,1.46,3.416614979,144,NA,54.41666667,239.9615385,0.226772453,3,26,-0.170377894,0.153846154,1,3,10,12,10,22,0.182381468
0,0.3,0,0.6,0.6,16,0,52,200,3,0,1.46,3.416614979,144,NA,54.41666667,239.9615385,0.226772453,3,26,-0.170377894,0.153846154,2,3,5,4,10,14,0.27913297
0,0.3,0,0,0.6,16,0,88,200,2,0,1.29,1.827872997,148,NA,247.32,1287.925926,0.192029677,2,27,-0.301432025,0.222222222,1,2,16,6,21,27,0.066756607
0,0.3,0,0.6,0.6,16,0,14,200,2,0,1.33,4.483417725,139,NA,56.54347826,243.24,0.232459621,2,25,-0.071916356,0.4,1,2,14,10,15,25,0.214110394
0,0.3,0,0.6,0.6,16,0,29,200,2,0,1.25,4.568740507,138,NA,45.57575758,222.1597222,0.205148607,2,24,0.198083644,0.25,1,2,12,6,18,24,0.263679914
0,0.3,0,0.2,0.6,16,0,13,200,2,0,1.29,3.75632352,125,NA,44.79545455,256.1458333,0.17488262,2,24,-0.343583022,0.333333333,1,2,14,8,16,24,0.207214384
0.6,0.3,1.00E-06,1,0.6,16,0,165,200,2,0,1.39,3.691491551,70,NA,34.90277778,170.797619,0.204351665,2,14,0.496875347,0.5,1,2,10,7,7,14,0.274365812
0.2,0.3,1.00E-06,1,0.6,16,0,11,200,2,0,1.25,3.45057265,143,NA,47.59722222,230.3076923,0.206667966,2,26,-0.208839432,0.269230769,1,2,13,7,19,26,0.175304236
0.4,0.3,1.00E-06,1,0.6,16,0,8,200,2,0,1.4,3.915035693,84,NA,24.6875,114.4444444,0.215716019,2,18,-0.32354949,0.388888889,1,2,13,11,7,18,0.245978847
0,0.3,0,0,0.6,16,0,34,200,2,0,1.33,2.13373542,134,NA,272.2152778,1193.980769,0.227989667,2,26,-0.554993279,0.307692308,1,2,14,8,18,26,0.08193013
0,0.3,0,0.5,0.6,16,0,79,200,3,0,1.46,3.621273573,143,NA,49.22916667,256.3076923,0.192070578,3,26,-0.208839432,0.230769231,1,2,7,10,6,16,0.240970288
0,0.3,0,0.5,0.6,16,0,79,200,3,0,1.46,3.621273573,143,NA,49.22916667,256.3076923,0.192070578,3,26,-0.208839432,0.230769231,1,3,8,10,10,20,0.224056977
0,0.3,0,0.5,0.6,16,0,79,200,3,0,1.46,3.621273573,143,NA,49.22916667,256.3076923,0.192070578,3,26,-0.208839432,0.230769231,2,3,6,6,10,16,0.223343123
0.2,0.3,1.00E-06,1,0.6,16,0,83,200,2,0,1.38,4.64657914,178,NA,39.07246377,226.4533333,0.172540908,2,25,1.488083644,0.4,1,2,15,15,10,25,0.227152298
0,0.3,1.00E-06,1,0.6,16,0,61,200,2,0,1.38,3.683571044,173,NA,46.22916667,234.4615385,0.197171643,2,26,0.945006721,0.346153846,1,2,15,17,9,26,0.185092411
0.6,0.3,1.00E-06,1,0.6,16,0,170,200,2,0,1.35,2.701413482,108,NA,16.27777778,91.45,0.177996477,2,20,0.204520686,0.5,1,2,14,10,10,20,0.144133097
0,0.3,0,0.6,0.6,16,0,13,200,2,0,1.38,4.906978844,155,NA,42.84057971,227.9866667,0.187908268,2,25,0.568083644,0.44,1,2,14,14,11,25,0.225964932
0,0.3,0,0.8,0.6,16,0,84,200,3,0,1.54,3.40212616,145,NA,44.25,238.1923077,0.185774261,3,26,-0.131916356,0.269230769,1,2,7,7,9,16,0.226423319
0,0.3,0,0.8,0.6,16,0,84,200,3,0,1.54,3.40212616,145,NA,44.25,238.1923077,0.185774261,3,26,-0.131916356,0.269230769,1,3,8,7,10,17,0.192579991
0,0.3,0,0.8,0.6,16,0,84,200,3,0,1.54,3.40212616,145,NA,44.25,238.1923077,0.185774261,3,26,-0.131916356,0.269230769,2,3,9,9,10,19,0.219395622
0.6,0.3,1.00E-06,1,0.6,16,0,146,200,2,0,1.3,3.483209471,97,NA,20.21568627,107.8333333,0.187471588,2,19,0.009783844,0.315789474,1,2,11,6,13,19,0.218992453
0,0.3,0,0,0.6,16,0,2,200,4,0,1.62,1.919694283,128,NA,268.0869565,1178.4,0.227500812,4,25,-0.511916356,0.08,1,2,5,11,8,19,0.089557764
0,0.3,0,0,0.6,16,0,2,200,4,0,1.62,1.919694283,128,NA,268.0869565,1178.4,0.227500812,4,25,-0.511916356,0.08,1,3,5,11,2,13,0.171318942
0,0.3,0,0,0.6,16,0,2,200,4,0,1.62,1.919694283,128,NA,268.0869565,1178.4,0.227500812,4,25,-0.511916356,0.08,1,4,5,11,4,15,0.126567068
0,0.3,0,0,0.6,16,0,2,200,4,0,1.62,1.919694283,128,NA,268.0869565,1178.4,0.227500812,4,25,-0.511916356,0.08,2,3,4,8,2,10,0.242286946
0,0.3,0,0,0.6,16,0,2,200,4,0,1.62,1.919694283,128,NA,268.0869565,1178.4,0.227500812,4,25,-0.511916356,0.08,2,4,5,8,4,12,0.157500336
0,0.3,1.00E-06,1,0.6,16,0,72,200,2,0,1.38,3.4790374,115,NA,41.31060606,227.2777778,0.181762627,2,24,-0.760249689,0.5,1,2,16,12,12,24,0.171090829
0,0.3,0,0.5,0.6,16,0,19,200,2,0,1.38,4.822665598,150,NA,49.72463768,232.28,0.214071972,2,25,0.368083644,0.48,1,2,14,12,13,25,0.227180888
0,0.3,0,0.4,0.6,16,0,55,200,4,0,1.67,2.707791403,133,NA,39.58333333,245.1538462,0.161463236,4,26,-0.593454817,0.153846154,1,2,7,8,8,16,0.182345801
0,0.3,0,0.4,0.6,16,0,55,200,4,0,1.67,2.707791403,133,NA,39.58333333,245.1538462,0.161463236,4,26,-0.593454817,0.153846154,1,3,5,8,6,14,0.206192313
0,0.3,0,0.4,0.6,16,0,55,200,4,0,1.67,2.707791403,133,NA,39.58333333,245.1538462,0.161463236,4,26,-0.593454817,0.153846154,1,4,3,8,4,12,0.250732095
0,0.3,0,0.4,0.6,16,0,55,200,4,0,1.67,2.707791403,133,NA,39.58333333,245.1538462,0.161463236,4,26,-0.593454817,0.153846154,2,3,7,8,6,14,0.165158612
0,0.3,0,0.4,0.6,16,0,55,200,4,0,1.67,2.707791403,133,NA,39.58333333,245.1538462,0.161463236,4,26,-0.593454817,0.153846154,2,4,7,8,4,12,0.245421042
0,0.3,0,0.5,0.6,16,0,24,200,2,0,1.33,3.241706833,126,NA,49.5,239.88,0.206353177,2,25,-0.591916356,0.32,1,2,14,8,17,25,0.154684879
0,0.3,0,0.4,0.6,16,0,56,200,2,0,1.38,3.54194174,122,NA,33.31818182,240.9583333,0.138273623,2,24,-0.468583022,0.5,1,2,14,12,12,24,0.172984385
0,0.3,0,0.6,0.6,16,0,55,200,2,0,1.33,3.043767507,141,NA,42.47916667,238.8461538,0.177851583,2,26,-0.285762509,0.5,1,2,15,13,13,26,0.133159968
0,0.3,0,0.2,0.6,16,0,78,200,2,0,1.33,3.676030127,126,NA,50.72727273,272.25,0.186326071,2,24,-0.301916356,0.416666667,1,2,13,10,14,24,0.183294316
0.6,0.3,1.00E-06,1,0.6,16,0,63,200,2,0,1.32,3.436622144,115,NA,18.15833333,94.49242424,0.192167081,2,22,-0.154353773,0.318181818,1,2,12,7,15,22,0.180411891
0,0.3,0,0.4,0.6,16,0,93,200,2,0,1.38,4.722883219,154,NA,50.18,257.0925926,0.195182597,2,27,-0.079209803,0.407407407,1,2,18,16,11,27,0.219090175
0,0.3,0,0.2,0.6,16,0,31,200,2,0,1.38,3.794121133,121,NA,49.62318841,263.6,0.188251853,2,25,-0.791916356,0.44,1,2,15,14,11,25,0.182390358
0,0.3,1.00E-06,1,0.6,16,0,17,200,2,0,1.33,3.414810084,130,NA,44.45652174,238.14,0.186682295,2,25,-0.431916356,0.32,1,2,14,17,8,25,0.163152243
0.6,0.3,1.00E-06,1,0.6,16,0,34,200,3,0,1.4,2.233974003,95,NA,17.72916667,126.2962963,0.140377566,3,18,0.287561621,0.111111111,1,2,1,2,2,4,0.222902934
0.6,0.3,1.00E-06,1,0.6,16,0,34,200,3,0,1.4,2.233974003,95,NA,17.72916667,126.2962963,0.140377566,3,18,0.287561621,0.111111111,1,3,5,2,14,16,0.322947173
0.6,0.3,1.00E-06,1,0.6,16,0,34,200,3,0,1.4,2.233974003,95,NA,17.72916667,126.2962963,0.140377566,3,18,0.287561621,0.111111111,2,3,6,2,14,16,0.272134796
0.4,0.3,1.00E-06,1,0.6,16,0,187,200,3,0,1.7,3.198571723,84,NA,44.66666667,175.3529412,0.254724365,3,17,0.062071425,0.235294118,1,2,1,4,7,11,0.424091689
0.4,0.3,1.00E-06,1,0.6,16,0,187,200,3,0,1.7,3.198571723,84,NA,44.66666667,175.3529412,0.254724365,3,17,0.062071425,0.235294118,1,3,10,4,6,10,0.20952401
0.4,0.3,1.00E-06,1,0.6,16,0,187,200,3,0,1.7,3.198571723,84,NA,44.66666667,175.3529412,0.254724365,3,17,0.062071425,0.235294118,2,3,12,7,6,13,0.258792256
0,0.3,0,0.5,0.6,16,0,98,200,2,0,1.42,3.790757299,124,NA,43.27272727,229.4791667,0.188569306,2,24,-0.385249689,0.416666667,1,2,13,10,14,24,0.190525433
0,0.3,0,0.8,0.6,16,0,42,200,3,0,1.42,3.436713291,130,NA,48.3125,242.5192308,0.199211006,3,26,-0.708839432,0.153846154,1,2,5,7,4,11,0.315335571
0,0.3,0,0.8,0.6,16,0,42,200,3,0,1.42,3.436713291,130,NA,48.3125,242.5192308,0.199211006,3,26,-0.708839432,0.153846154,1,3,8,7,15,22,0.189991397
0,0.3,0,0.8,0.6,16,0,42,200,3,0,1.42,3.436713291,130,NA,48.3125,242.5192308,0.199211006,3,26,-0.708839432,0.153846154,2,3,9,4,15,19,0.276743188
0,0.3,1.00E-06,1,0.6,16,0,43,200,2,0,1.5,3.015072282,149,NA,37.82638889,232.6410256,0.162595522,2,26,0.021929798,0.423076923,1,2,20,11,15,26,0.138544323
0.4,0.3,1.00E-06,1,0.6,16,0,123,200,2,0,1.46,2.556194989,155,NA,38.88636364,246.9166667,0.157487804,2,24,0.906416978,0.416666667,1,2,17,10,14,24,0.111003191
0,0.3,0,0.2,0.6,16,0,95,200,2,0,1.38,3.910705394,132,NA,48.56818182,268.5208333,0.180873049,2,24,-0.051916356,0.333333333,1,2,14,8,16,24,0.201511249
0,0.3,0,0.4,0.6,16,0,69,200,2,0,1.29,4.171003072,133,NA,43.04166667,245.0384615,0.175652697,2,26,-0.593454817,0.384615385,1,2,15,16,10,26,0.193174946
0,0.3,0,0,0.6,16,0,12,200,2,0,1.29,2.310185189,140,NA,259.5733333,1237.814815,0.209702881,2,27,-0.597728321,0.37037037,1,2,16,10,17,27,0.086695594
0,0.3,1.00E-06,1,0.6,16,0,53,200,2,0,1.33,4.085769064,127,NA,44.87121212,238.0625,0.188485008,2,24,-0.260249689,0.375,1,2,15,9,15,24,0.21409286
0,0.3,0,0,0.6,16,0,86,200,3,0,1.46,1.872629297,137,NA,270.8043478,1273.06,0.212719234,3,25,-0.151916356,0.08,1,3,11,2,21,23,0.153260709
0,0.3,0,0,0.6,16,0,86,200,3,0,1.46,1.872629297,137,NA,270.8043478,1273.06,0.212719234,3,25,-0.151916356,0.08,2,3,9,2,21,23,0.170003375
0,0.3,0,0.6,0.6,16,0,42,200,3,0,1.67,3.191123474,138,NA,47.27083333,237.9038462,0.198697222,3,26,-0.401147125,0.192307692,1,2,1,6,5,11,0.30091716
0,0.3,0,0.6,0.6,16,0,42,200,3,0,1.67,3.191123474,138,NA,47.27083333,237.9038462,0.198697222,3,26,-0.401147125,0.192307692,1,3,12,6,15,21,0.203004894
0,0.3,0,0.6,0.6,16,0,42,200,3,0,1.67,3.191123474,138,NA,47.27083333,237.9038462,0.198697222,3,26,-0.401147125,0.192307692,2,3,15,5,15,20,0.17720612
0,0.3,1.00E-06,1,0.6,16,0,82,200,2,0,1.29,3.932955774,134,NA,41.91666667,231.6153846,0.180975313,2,26,-0.554993279,0.423076923,1,2,16,15,11,26,0.181536083
0,0.3,0,0.6,0.6,16,0,76,200,2,0,1.38,4.378430623,133,NA,48.83333333,247.5192308,0.197291068,2,26,-0.593454817,0.423076923,1,2,15,11,15,26,0.20699959
